scenario_id,ego_id,rule_STL
DEU_LocationALower-34_37_T-1,14,R_G1,R_G3
DEU_LocationALower-34_37_T-1,15,R_G3
DEU_LocationALower-34_37_T-1,16,R_G3
DEU_LocationALower-34_37_T-1,18,R_G3
DEU_LocationALower-34_37_T-1,19,R_G3
DEU_LocationALower-34_37_T-1,22,R_G3
DEU_LocationBUpper-3_34_T-1,3,R_G3
DEU_LocationBUpper-3_34_T-1,5,R_G3
DEU_LocationBUpper-3_34_T-1,10,R_G1
DEU_LocationAUpper-54_14_T-1,6,R_G3
DEU_LocationAUpper-54_14_T-1,7,R_G3
DEU_LocationAUpper-54_14_T-1,8,R_G3
DEU_LocationAUpper-54_14_T-1,9,R_G3
DEU_LocationAUpper-54_14_T-1,11,R_G3
DEU_LocationAUpper-44_41_T-1,9,R_G3
DEU_LocationAUpper-44_41_T-1,12,R_G3
DEU_LocationAUpper-44_41_T-1,14,R_G3
DEU_LocationAUpper-44_41_T-1,15,R_G3
DEU_LocationAUpper-44_41_T-1,17,R_G3
DEU_LocationAUpper-44_41_T-1,19,R_G3
DEU_LocationALower-37_49_T-1,5,R_G3
DEU_LocationALower-37_49_T-1,6,R_G3
DEU_LocationALower-37_49_T-1,7,R_G3
DEU_LocationALower-37_49_T-1,9,R_G3
DEU_LocationALower-37_49_T-1,10,R_G1,R_G3
DEU_LocationALower-37_49_T-1,11,R_G3
DEU_LocationALower-49_8_T-1,5,R_G3
DEU_LocationALower-49_8_T-1,10,R_G3
DEU_LocationALower-49_8_T-1,11,R_G3
DEU_LocationALower-49_8_T-1,12,R_G3
DEU_LocationALower-49_8_T-1,13,R_G3
DEU_LocationALower-49_8_T-1,14,R_G3
DEU_LocationAUpper-12_32_T-1,17,R_G1
DEU_LocationAUpper-12_32_T-1,23,R_G3
DEU_LocationAUpper-33_42_T-1,5,R_G3
DEU_LocationAUpper-33_42_T-1,7,R_G3
DEU_LocationAUpper-33_42_T-1,8,R_G3
DEU_LocationAUpper-33_42_T-1,10,R_G1,R_G3
DEU_LocationAUpper-33_42_T-1,13,R_G3
DEU_LocationAUpper-33_42_T-1,16,R_G3
DEU_LocationELower-16_18_T-1,4,R_G3
DEU_LocationELower-16_18_T-1,7,R_G3
DEU_LocationELower-16_18_T-1,13,R_G1
DEU_LocationELower-23_23_T-1,3,R_G3
DEU_LocationEUpper-18_4_T-1,3,R_G3
DEU_LocationEUpper-18_4_T-1,4,R_G3
DEU_LocationEUpper-18_4_T-1,7,R_G1
DEU_LocationEUpper-18_4_T-1,8,R_G3
DEU_LocationAUpper-44_50_T-1,5,R_G3
DEU_LocationAUpper-44_50_T-1,12,R_G3
DEU_LocationAUpper-44_50_T-1,16,R_G3
DEU_LocationAUpper-44_50_T-1,17,R_G3
DEU_LocationAUpper-44_50_T-1,21,R_G3
DEU_LocationAUpper-44_50_T-1,23,R_G3
DEU_LocationAUpper-44_50_T-1,25,R_G3
DEU_LocationEUpper-15_4_T-1,3,R_G3
DEU_LocationEUpper-15_4_T-1,4,R_G3
DEU_LocationEUpper-15_4_T-1,6,R_G3
DEU_LocationEUpper-15_4_T-1,10,R_G1
DEU_LocationEUpper-15_4_T-1,12,R_G3
DEU_LocationEUpper-15_4_T-1,13,R_G1
DEU_LocationEUpper-15_4_T-1,14,R_G1
DEU_LocationALower-44_2_T-1,5,R_G3
DEU_LocationALower-44_2_T-1,7,R_G3
DEU_LocationALower-44_2_T-1,8,R_G3
DEU_LocationALower-44_2_T-1,9,R_G3
DEU_LocationALower-44_2_T-1,10,R_G3
DEU_LocationALower-42_25_T-1,8,R_G3
DEU_LocationALower-42_25_T-1,10,R_G3
DEU_LocationALower-42_25_T-1,11,R_G3
DEU_LocationALower-42_25_T-1,12,R_G3
DEU_LocationALower-42_25_T-1,13,R_G3
DEU_LocationALower-42_25_T-1,14,R_G3
DEU_LocationALower-42_25_T-1,15,R_G3
DEU_LocationALower-42_25_T-1,16,R_G3
DEU_LocationALower-42_25_T-1,18,R_G3
DEU_LocationAUpper-34_29_T-1,10,R_G3
DEU_LocationAUpper-34_29_T-1,14,R_G3
DEU_LocationAUpper-34_29_T-1,15,R_G3
DEU_LocationAUpper-34_29_T-1,16,R_G3
DEU_LocationALower-37_54_T-1,14,R_G3
DEU_LocationALower-46_14_T-1,5,R_G3
DEU_LocationALower-46_14_T-1,10,R_G3
DEU_LocationALower-46_14_T-1,20,R_G1
DEU_LocationAUpper-56_17_T-1,5,R_G3
DEU_LocationAUpper-56_17_T-1,6,R_G3
DEU_LocationAUpper-56_17_T-1,8,R_G3
DEU_LocationAUpper-56_17_T-1,9,R_G3
DEU_LocationAUpper-56_17_T-1,10,R_G3
DEU_LocationAUpper-56_17_T-1,11,R_G3
DEU_LocationAUpper-56_17_T-1,12,R_G3
DEU_LocationAUpper-56_17_T-1,13,R_G3
DEU_LocationAUpper-56_17_T-1,15,R_G3
DEU_LocationAUpper-56_17_T-1,16,R_G3
DEU_LocationAUpper-56_17_T-1,17,R_G3
DEU_LocationAUpper-56_17_T-1,20,R_G3
DEU_LocationAUpper-56_17_T-1,21,R_G3
DEU_LocationAUpper-39_23_T-1,5,R_G3
DEU_LocationAUpper-39_23_T-1,7,R_G3
DEU_LocationAUpper-39_23_T-1,8,R_G3
DEU_LocationAUpper-39_23_T-1,10,R_G3
DEU_LocationAUpper-39_23_T-1,11,R_G3
DEU_LocationAUpper-39_23_T-1,13,R_G3
DEU_LocationAUpper-39_23_T-1,15,R_G3
DEU_LocationDUpper-8_38_T-1,5,R_G3
DEU_LocationBLower-3_39_T-1,3,R_G3
DEU_LocationBLower-3_39_T-1,4,R_G3
DEU_LocationBLower-3_39_T-1,5,R_G3
DEU_LocationBLower-3_39_T-1,9,R_G3
DEU_LocationAUpper-56_9_T-1,5,R_G3
DEU_LocationAUpper-56_9_T-1,7,R_G3
DEU_LocationAUpper-56_9_T-1,9,R_G1,R_G3
DEU_LocationAUpper-56_9_T-1,10,R_G3
DEU_LocationAUpper-56_9_T-1,11,R_G3
DEU_LocationAUpper-56_9_T-1,12,R_G3
DEU_LocationAUpper-56_9_T-1,13,R_G3
DEU_LocationALower-48_14_T-1,5,R_G3
DEU_LocationALower-48_14_T-1,8,R_G1,R_G3
DEU_LocationALower-48_14_T-1,9,R_G3
DEU_LocationALower-48_14_T-1,10,R_G3
DEU_LocationALower-48_14_T-1,11,R_G3
DEU_LocationALower-48_14_T-1,12,R_G3
DEU_LocationALower-48_14_T-1,13,R_G3
DEU_LocationAUpper-48_3_T-1,6,R_G3
DEU_LocationAUpper-48_3_T-1,12,R_G3
DEU_LocationAUpper-48_3_T-1,13,R_G3
DEU_LocationAUpper-48_3_T-1,14,R_G3
DEU_LocationAUpper-48_3_T-1,15,R_G3
DEU_LocationAUpper-48_3_T-1,16,R_G3
DEU_LocationAUpper-48_3_T-1,19,R_G1
DEU_LocationAUpper-48_3_T-1,20,R_G1
DEU_LocationAUpper-48_3_T-1,21,R_G3
DEU_LocationAUpper-36_33_T-1,6,R_G3
DEU_LocationAUpper-36_33_T-1,8,R_G3
DEU_LocationAUpper-36_33_T-1,10,R_G3
DEU_LocationAUpper-36_33_T-1,12,R_G3
DEU_LocationAUpper-33_3_T-1,5,R_G3
DEU_LocationAUpper-33_3_T-1,6,R_G3
DEU_LocationAUpper-33_3_T-1,9,R_G3
DEU_LocationAUpper-33_3_T-1,14,R_G3
DEU_LocationAUpper-33_3_T-1,17,R_G3
DEU_LocationAUpper-33_3_T-1,20,R_G3
DEU_LocationAUpper-33_3_T-1,21,R_G3
DEU_LocationAUpper-33_3_T-1,22,R_G3
DEU_LocationAUpper-33_3_T-1,24,R_G3
DEU_LocationAUpper-33_3_T-1,26,R_G1
DEU_LocationAUpper-14_39_T-1,6,R_G3
DEU_LocationAUpper-14_39_T-1,13,R_G1
DEU_LocationAUpper-14_39_T-1,14,R_G3
DEU_LocationAUpper-14_39_T-1,17,R_G3
DEU_LocationAUpper-14_39_T-1,19,R_G1,R_G3
DEU_LocationDUpper-8_18_T-1,4,R_G3
DEU_LocationDUpper-8_18_T-1,5,R_G3
DEU_LocationDUpper-8_18_T-1,7,R_G3
DEU_LocationDUpper-8_18_T-1,9,R_G3
DEU_LocationAUpper-38_55_T-1,5,R_G3
DEU_LocationAUpper-38_55_T-1,7,R_G3
DEU_LocationAUpper-38_55_T-1,8,R_G3
DEU_LocationAUpper-38_55_T-1,9,R_G3
DEU_LocationAUpper-38_55_T-1,13,R_G1,R_G3
DEU_LocationAUpper-38_55_T-1,14,R_G3
DEU_LocationAUpper-38_55_T-1,15,R_G1,R_G3
DEU_LocationAUpper-38_55_T-1,17,R_G3
DEU_LocationALower-35_24_T-1,5,R_G3
DEU_LocationALower-35_24_T-1,7,R_G3
DEU_LocationALower-35_24_T-1,10,R_G3
DEU_LocationALower-35_24_T-1,13,R_G3
DEU_LocationALower-35_24_T-1,14,R_G1
DEU_LocationAUpper-11_23_T-1,7,R_G3
DEU_LocationAUpper-11_23_T-1,8,R_G1,R_G3
DEU_LocationAUpper-11_23_T-1,9,R_G3
DEU_LocationAUpper-11_23_T-1,10,R_G3
DEU_LocationAUpper-11_23_T-1,11,R_G3
DEU_LocationAUpper-11_23_T-1,12,R_G3
DEU_LocationAUpper-11_23_T-1,13,R_G3
DEU_LocationEUpper-15_6_T-1,3,R_G3
DEU_LocationEUpper-15_6_T-1,4,R_G3
DEU_LocationEUpper-15_6_T-1,5,R_G3
DEU_LocationEUpper-15_6_T-1,6,R_G3
DEU_LocationEUpper-15_6_T-1,8,R_G3
DEU_LocationAUpper-44_44_T-1,5,R_G3
DEU_LocationAUpper-44_44_T-1,7,R_G3
DEU_LocationAUpper-44_44_T-1,8,R_G3
DEU_LocationAUpper-44_44_T-1,9,R_G1,R_G3
DEU_LocationAUpper-44_44_T-1,10,R_G3
DEU_LocationAUpper-44_44_T-1,11,R_G3
DEU_LocationAUpper-44_44_T-1,12,R_G3
DEU_LocationAUpper-44_44_T-1,13,R_G3
DEU_LocationEUpper-15_15_T-1,3,R_G3
DEU_LocationEUpper-15_15_T-1,5,R_G3
DEU_LocationEUpper-15_15_T-1,8,R_G3
DEU_LocationAUpper-39_10_T-1,5,R_G3
DEU_LocationAUpper-39_10_T-1,6,R_G3
DEU_LocationAUpper-39_10_T-1,7,R_G3
DEU_LocationAUpper-39_10_T-1,9,R_G3
DEU_LocationAUpper-39_10_T-1,10,R_G1
DEU_LocationAUpper-39_10_T-1,11,R_G3
DEU_LocationALower-12_37_T-1,5,R_G3
DEU_LocationALower-12_37_T-1,10,R_G3
DEU_LocationALower-12_37_T-1,13,R_G3
DEU_LocationALower-12_37_T-1,17,R_G1
DEU_LocationALower-12_37_T-1,19,R_G1
DEU_LocationALower-12_37_T-1,21,R_G3
DEU_LocationALower-12_37_T-1,26,R_G1
DEU_LocationALower-56_9_T-1,6,R_G3
DEU_LocationALower-56_9_T-1,7,R_G3
DEU_LocationALower-56_9_T-1,8,R_G3
DEU_LocationALower-56_9_T-1,9,R_G3
DEU_LocationALower-56_9_T-1,13,R_G1,R_G3
DEU_LocationALower-56_9_T-1,14,R_G1,R_G3
DEU_LocationALower-56_9_T-1,15,R_G1
DEU_LocationALower-56_9_T-1,16,R_G1
DEU_LocationALower-56_9_T-1,19,R_G3
DEU_LocationALower-56_9_T-1,21,R_G1
DEU_LocationAUpper-38_8_T-1,7,R_G3
DEU_LocationAUpper-38_8_T-1,8,R_G1,R_G3
DEU_LocationAUpper-38_8_T-1,10,R_G1
DEU_LocationAUpper-38_8_T-1,11,R_G3
DEU_LocationAUpper-38_8_T-1,12,R_G1
DEU_LocationAUpper-38_8_T-1,13,R_G3
DEU_LocationAUpper-38_8_T-1,15,R_G3
DEU_LocationAUpper-38_8_T-1,16,R_G1
DEU_LocationAUpper-31_10_T-1,5,R_G3
DEU_LocationAUpper-31_10_T-1,7,R_G3
DEU_LocationAUpper-31_10_T-1,11,R_G3
DEU_LocationAUpper-31_10_T-1,13,R_G3
DEU_LocationAUpper-31_10_T-1,15,R_G3
DEU_LocationAUpper-31_10_T-1,16,R_G3
DEU_LocationAUpper-46_38_T-1,5,R_G3
DEU_LocationAUpper-46_38_T-1,11,R_G3
DEU_LocationAUpper-46_38_T-1,12,R_G3
DEU_LocationAUpper-46_38_T-1,13,R_G3
DEU_LocationAUpper-46_38_T-1,16,R_G3
DEU_LocationAUpper-46_38_T-1,17,R_G3
DEU_LocationAUpper-46_38_T-1,19,R_G3
DEU_LocationAUpper-46_38_T-1,21,R_G3
DEU_LocationAUpper-46_38_T-1,22,R_G3
DEU_LocationAUpper-46_38_T-1,23,R_G1,R_G3
DEU_LocationAUpper-46_38_T-1,24,R_G3
DEU_LocationALower-40_45_T-1,5,R_G3
DEU_LocationALower-40_45_T-1,6,R_G3
DEU_LocationALower-40_45_T-1,7,R_G3
DEU_LocationALower-40_45_T-1,9,R_G3
DEU_LocationALower-40_45_T-1,10,R_G3
DEU_LocationALower-40_45_T-1,11,R_G3
DEU_LocationALower-40_45_T-1,12,R_G3
DEU_LocationALower-40_45_T-1,13,R_G3
DEU_LocationCLower-6_8_T-1,6,R_G3
DEU_LocationCLower-6_8_T-1,11,R_G3
DEU_LocationAUpper-35_25_T-1,11,R_G3
DEU_LocationAUpper-35_25_T-1,13,R_G3
DEU_LocationAUpper-35_25_T-1,14,R_G3
DEU_LocationAUpper-35_25_T-1,15,R_G3
DEU_LocationAUpper-35_25_T-1,16,R_G3
DEU_LocationAUpper-35_25_T-1,19,R_G1,R_G3
DEU_LocationAUpper-35_25_T-1,20,R_G3
DEU_LocationAUpper-35_25_T-1,21,R_G1,R_G3
DEU_LocationELower-19_11_T-1,3,R_G3
DEU_LocationELower-19_11_T-1,6,R_G3
DEU_LocationELower-19_11_T-1,7,R_G1
DEU_LocationELower-19_11_T-1,8,R_G3
DEU_LocationCUpper-6_50_T-1,6,R_G1,R_G3
DEU_LocationCUpper-6_50_T-1,8,R_G3
DEU_LocationCUpper-6_50_T-1,9,R_G3
DEU_LocationEUpper-15_28_T-1,4,R_G3
DEU_LocationEUpper-15_28_T-1,8,R_G3
DEU_LocationALower-11_22_T-1,6,R_G3
DEU_LocationALower-11_22_T-1,7,R_G3
DEU_LocationALower-11_22_T-1,8,R_G3
DEU_LocationALower-11_22_T-1,9,R_G3
DEU_LocationALower-11_22_T-1,10,R_G1
DEU_LocationALower-11_22_T-1,11,R_G3
DEU_LocationALower-11_22_T-1,12,R_G3
DEU_LocationALower-50_15_T-1,5,R_G3
DEU_LocationALower-50_15_T-1,7,R_G3
DEU_LocationALower-50_15_T-1,8,R_G3
DEU_LocationALower-50_15_T-1,9,R_G3
DEU_LocationALower-50_15_T-1,10,R_G3
DEU_LocationALower-50_15_T-1,12,R_G3
DEU_LocationALower-50_15_T-1,13,R_G3
DEU_LocationALower-50_15_T-1,14,R_G3
DEU_LocationALower-28_45_T-1,6,R_G1
DEU_LocationALower-28_45_T-1,7,R_G3
DEU_LocationALower-28_45_T-1,8,R_G3
DEU_LocationALower-28_45_T-1,9,R_G3
DEU_LocationALower-28_45_T-1,10,R_G3
DEU_LocationALower-28_45_T-1,11,R_G3
DEU_LocationALower-28_45_T-1,12,R_G3
DEU_LocationAUpper-44_34_T-1,11,R_G3
DEU_LocationAUpper-44_34_T-1,14,R_G3
DEU_LocationAUpper-44_34_T-1,19,R_G3
DEU_LocationAUpper-44_34_T-1,21,R_G1
DEU_LocationAUpper-44_34_T-1,22,R_G1
DEU_LocationAUpper-44_34_T-1,27,R_G3
DEU_LocationALower-32_16_T-1,5,R_G3
DEU_LocationALower-32_16_T-1,7,R_G3
DEU_LocationALower-32_16_T-1,10,R_G3
DEU_LocationALower-32_16_T-1,12,R_G3
DEU_LocationALower-32_16_T-1,13,R_G3
DEU_LocationALower-32_16_T-1,14,R_G3
DEU_LocationALower-32_16_T-1,17,R_G3
DEU_LocationAUpper-31_36_T-1,5,R_G3
DEU_LocationAUpper-31_36_T-1,7,R_G3
DEU_LocationAUpper-31_36_T-1,8,R_G3
DEU_LocationAUpper-31_36_T-1,9,R_G3
DEU_LocationAUpper-31_36_T-1,10,R_G3
DEU_LocationAUpper-31_36_T-1,11,R_G3
DEU_LocationAUpper-31_36_T-1,12,R_G3
DEU_LocationAUpper-31_36_T-1,13,R_G3
DEU_LocationAUpper-31_36_T-1,15,R_G3
DEU_LocationAUpper-31_36_T-1,16,R_G3
DEU_LocationAUpper-38_15_T-1,6,R_G3
DEU_LocationAUpper-38_15_T-1,7,R_G3
DEU_LocationAUpper-38_15_T-1,8,R_G3
DEU_LocationAUpper-38_15_T-1,12,R_G3
DEU_LocationAUpper-38_15_T-1,13,R_G3
DEU_LocationAUpper-56_41_T-1,6,R_G3
DEU_LocationAUpper-56_41_T-1,8,R_G3
DEU_LocationAUpper-56_41_T-1,11,R_G1,R_G3
DEU_LocationAUpper-56_41_T-1,15,R_G1,R_G3
DEU_LocationAUpper-56_41_T-1,18,R_G3
DEU_LocationAUpper-56_41_T-1,19,R_G3
DEU_LocationAUpper-56_41_T-1,20,R_G3
DEU_LocationAUpper-38_40_T-1,14,R_G3
DEU_LocationAUpper-38_40_T-1,19,R_G3
DEU_LocationAUpper-38_40_T-1,20,R_G3
DEU_LocationAUpper-38_40_T-1,23,R_G3
DEU_LocationCLower-5_43_T-1,5,R_G3
DEU_LocationCLower-5_43_T-1,6,R_G3
DEU_LocationAUpper-48_6_T-1,5,R_G3
DEU_LocationAUpper-48_6_T-1,6,R_G3
DEU_LocationAUpper-48_6_T-1,10,R_G3
DEU_LocationAUpper-48_6_T-1,15,R_G3
DEU_LocationAUpper-48_6_T-1,18,R_G3
DEU_LocationAUpper-48_6_T-1,19,R_G3
DEU_LocationAUpper-48_6_T-1,21,R_G3
DEU_LocationAUpper-48_6_T-1,22,R_G3
DEU_LocationAUpper-48_6_T-1,23,R_G1
DEU_LocationAUpper-48_6_T-1,24,R_G1,R_G3
DEU_LocationAUpper-48_6_T-1,25,R_G1
DEU_LocationALower-46_58_T-1,9,R_G1
DEU_LocationALower-46_58_T-1,14,R_G3
DEU_LocationALower-46_58_T-1,17,R_G3
DEU_LocationALower-46_58_T-1,18,R_G1,R_G3
DEU_LocationALower-46_58_T-1,20,R_G3
DEU_LocationALower-46_58_T-1,21,R_G3
DEU_LocationALower-46_58_T-1,22,R_G3
DEU_LocationAUpper-39_59_T-1,6,R_G3
DEU_LocationAUpper-39_59_T-1,7,R_G3
DEU_LocationAUpper-39_59_T-1,8,R_G3
DEU_LocationAUpper-39_59_T-1,9,R_G3
DEU_LocationAUpper-39_59_T-1,10,R_G3
DEU_LocationAUpper-39_59_T-1,11,R_G3
DEU_LocationDLower-8_48_T-1,4,R_G3
DEU_LocationDLower-8_48_T-1,7,R_G3
DEU_LocationDLower-8_48_T-1,8,R_G3
DEU_LocationDLower-8_48_T-1,9,R_G3
DEU_LocationDLower-8_48_T-1,10,R_G3
DEU_LocationDLower-8_48_T-1,11,R_G3
DEU_LocationDLower-8_48_T-1,12,R_G3
DEU_LocationDLower-8_48_T-1,14,R_G3
DEU_LocationDLower-8_48_T-1,16,R_G3
DEU_LocationDUpper-9_13_T-1,4,R_G3
DEU_LocationDUpper-9_13_T-1,5,R_G3
DEU_LocationDUpper-9_13_T-1,6,R_G3
DEU_LocationDUpper-9_13_T-1,8,R_G1
DEU_LocationDUpper-9_13_T-1,9,R_G3
DEU_LocationDUpper-9_13_T-1,12,R_G3
DEU_LocationAUpper-55_19_T-1,5,R_G3
DEU_LocationAUpper-55_19_T-1,9,R_G3
DEU_LocationAUpper-55_19_T-1,11,R_G1,R_G3
DEU_LocationAUpper-55_19_T-1,14,R_G3
DEU_LocationAUpper-55_19_T-1,15,R_G3
DEU_LocationAUpper-55_19_T-1,16,R_G3
DEU_LocationAUpper-55_19_T-1,17,R_G1,R_G3
DEU_LocationAUpper-55_19_T-1,18,R_G3
DEU_LocationAUpper-55_19_T-1,19,R_G3
DEU_LocationELower-17_31_T-1,3,R_G3
DEU_LocationELower-17_31_T-1,7,R_G3
DEU_LocationELower-17_31_T-1,8,R_G1,R_G3
DEU_LocationAUpper-39_35_T-1,5,R_G3
DEU_LocationAUpper-39_35_T-1,10,R_G1,R_G3
DEU_LocationAUpper-39_35_T-1,11,R_G3
DEU_LocationAUpper-39_35_T-1,12,R_G3
DEU_LocationAUpper-39_35_T-1,13,R_G3
DEU_LocationAUpper-39_35_T-1,14,R_G3
DEU_LocationAUpper-39_35_T-1,15,R_G3
DEU_LocationAUpper-39_35_T-1,17,R_G1
DEU_LocationAUpper-39_35_T-1,18,R_G1
DEU_LocationAUpper-39_35_T-1,19,R_G1
DEU_LocationAUpper-39_35_T-1,20,R_G3
DEU_LocationDLower-7_3_T-1,7,R_G3
DEU_LocationALower-34_31_T-1,5,R_G3
DEU_LocationALower-34_31_T-1,6,R_G3
DEU_LocationALower-34_31_T-1,9,R_G3
DEU_LocationALower-34_31_T-1,25,R_G1,R_G3
DEU_LocationALower-49_15_T-1,5,R_G3
DEU_LocationALower-49_15_T-1,9,R_G3
DEU_LocationALower-49_15_T-1,12,R_G3
DEU_LocationALower-49_15_T-1,13,R_G3
DEU_LocationALower-49_15_T-1,14,R_G3
DEU_LocationALower-49_15_T-1,15,R_G3
DEU_LocationALower-49_15_T-1,16,R_G3
DEU_LocationALower-49_15_T-1,17,R_G3
DEU_LocationAUpper-52_24_T-1,6,R_G3
DEU_LocationAUpper-52_24_T-1,7,R_G3
DEU_LocationAUpper-52_24_T-1,10,R_G1
DEU_LocationAUpper-52_24_T-1,12,R_G3
DEU_LocationAUpper-14_36_T-1,7,R_G3
DEU_LocationAUpper-14_36_T-1,8,R_G3
DEU_LocationAUpper-14_36_T-1,10,R_G3
DEU_LocationAUpper-14_36_T-1,12,R_G3
DEU_LocationAUpper-14_36_T-1,15,R_G3
DEU_LocationAUpper-14_36_T-1,20,R_G3
DEU_LocationAUpper-14_36_T-1,21,R_G1
DEU_LocationAUpper-14_36_T-1,22,R_G3
DEU_LocationAUpper-14_36_T-1,23,R_G3
DEU_LocationAUpper-25_18_T-1,18,R_G1
DEU_LocationAUpper-25_18_T-1,29,R_G1
DEU_LocationEUpper-16_2_T-1,3,R_G3
DEU_LocationEUpper-16_2_T-1,4,R_G3
DEU_LocationEUpper-16_2_T-1,7,R_G3
DEU_LocationAUpper-42_19_T-1,9,R_G3
DEU_LocationAUpper-42_19_T-1,14,R_G3
DEU_LocationAUpper-42_19_T-1,15,R_G3
DEU_LocationAUpper-42_19_T-1,16,R_G3
DEU_LocationAUpper-42_19_T-1,17,R_G3
DEU_LocationBUpper-3_44_T-1,3,R_G3
DEU_LocationBUpper-3_44_T-1,4,R_G3
DEU_LocationBUpper-3_44_T-1,5,R_G3
DEU_LocationALower-35_21_T-1,5,R_G3
DEU_LocationALower-35_21_T-1,6,R_G3
DEU_LocationALower-35_21_T-1,7,R_G3
DEU_LocationALower-35_21_T-1,9,R_G3
DEU_LocationALower-35_21_T-1,10,R_G3
DEU_LocationALower-35_21_T-1,11,R_G1
DEU_LocationALower-35_21_T-1,13,R_G3
DEU_LocationALower-35_21_T-1,15,R_G3
DEU_LocationALower-35_21_T-1,16,R_G1
DEU_LocationALower-30_28_T-1,5,R_G3
DEU_LocationALower-30_28_T-1,6,R_G3
DEU_LocationALower-30_28_T-1,7,R_G3
DEU_LocationALower-30_28_T-1,9,R_G1,R_G3
DEU_LocationALower-30_28_T-1,11,R_G3
DEU_LocationALower-30_28_T-1,16,R_G1
DEU_LocationALower-30_28_T-1,17,R_G1
DEU_LocationALower-30_28_T-1,18,R_G1
DEU_LocationALower-30_28_T-1,20,R_G3
DEU_LocationALower-25_18_T-1,19,R_G1
DEU_LocationALower-25_18_T-1,21,R_G1
DEU_LocationALower-54_50_T-1,5,R_G3
DEU_LocationALower-54_50_T-1,6,R_G3
DEU_LocationALower-54_50_T-1,7,R_G3
DEU_LocationALower-54_50_T-1,8,R_G3
DEU_LocationALower-54_50_T-1,11,R_G3
DEU_LocationALower-54_50_T-1,12,R_G3
DEU_LocationBUpper-1_1_T-1,5,R_G3
DEU_LocationAUpper-36_59_T-1,12,R_G3
DEU_LocationAUpper-36_59_T-1,15,R_G1
DEU_LocationAUpper-36_59_T-1,16,R_G1
DEU_LocationALower-45_55_T-1,5,R_G3
DEU_LocationALower-45_55_T-1,7,R_G3
DEU_LocationALower-45_55_T-1,8,R_G3
DEU_LocationALower-45_55_T-1,9,R_G3
DEU_LocationALower-45_55_T-1,10,R_G3
DEU_LocationALower-45_55_T-1,11,R_G3
DEU_LocationALower-45_55_T-1,12,R_G3
DEU_LocationALower-45_55_T-1,13,R_G3
DEU_LocationALower-45_55_T-1,14,R_G3
DEU_LocationALower-45_55_T-1,15,R_G3
DEU_LocationALower-45_55_T-1,16,R_G3
DEU_LocationALower-45_55_T-1,18,R_G3
DEU_LocationEUpper-19_35_T-1,3,R_G3
DEU_LocationEUpper-19_35_T-1,4,R_G1
DEU_LocationEUpper-19_35_T-1,6,R_G3
DEU_LocationEUpper-19_35_T-1,7,R_G1
DEU_LocationALower-27_54_T-1,5,R_G3
DEU_LocationALower-27_54_T-1,8,R_G3
DEU_LocationALower-27_54_T-1,9,R_G3
DEU_LocationALower-27_54_T-1,11,R_G3
DEU_LocationALower-27_54_T-1,13,R_G3
DEU_LocationALower-27_54_T-1,14,R_G1
DEU_LocationALower-27_54_T-1,15,R_G3
DEU_LocationALower-27_54_T-1,18,R_G3
DEU_LocationALower-27_54_T-1,19,R_G1
DEU_LocationALower-27_54_T-1,20,R_G1,R_G3
DEU_LocationEUpper-23_47_T-1,7,R_G3
DEU_LocationEUpper-20_13_T-1,4,R_G3
DEU_LocationELower-15_35_T-1,5,R_G1
DEU_LocationELower-15_35_T-1,6,R_G1
DEU_LocationALower-14_41_T-1,11,R_G3
DEU_LocationALower-14_41_T-1,17,R_G3
DEU_LocationALower-14_41_T-1,18,R_G3
DEU_LocationALower-14_41_T-1,19,R_G3
DEU_LocationALower-14_41_T-1,20,R_G3
DEU_LocationAUpper-36_15_T-1,5,R_G3
DEU_LocationAUpper-36_15_T-1,11,R_G3
DEU_LocationAUpper-36_15_T-1,12,R_G3
DEU_LocationAUpper-35_50_T-1,5,R_G3
DEU_LocationAUpper-35_50_T-1,6,R_G3
DEU_LocationAUpper-35_50_T-1,14,R_G3
DEU_LocationAUpper-35_50_T-1,16,R_G3
DEU_LocationAUpper-35_50_T-1,17,R_G3
DEU_LocationAUpper-35_50_T-1,18,R_G1,R_G3
DEU_LocationAUpper-35_50_T-1,20,R_G1,R_G3
DEU_LocationAUpper-35_50_T-1,22,R_G3
DEU_LocationAUpper-35_50_T-1,23,R_G1,R_G3
DEU_LocationAUpper-35_50_T-1,24,R_G3
DEU_LocationALower-31_27_T-1,5,R_G3
DEU_LocationALower-31_27_T-1,10,R_G3
DEU_LocationALower-31_27_T-1,12,R_G3
DEU_LocationALower-31_27_T-1,14,R_G3
DEU_LocationALower-31_27_T-1,15,R_G3
DEU_LocationALower-31_27_T-1,16,R_G3
DEU_LocationALower-31_27_T-1,17,R_G3
DEU_LocationALower-31_27_T-1,19,R_G3
DEU_LocationAUpper-29_46_T-1,5,R_G3
DEU_LocationAUpper-29_46_T-1,7,R_G3
DEU_LocationAUpper-29_46_T-1,8,R_G3
DEU_LocationAUpper-29_46_T-1,9,R_G3
DEU_LocationAUpper-29_46_T-1,11,R_G3
DEU_LocationAUpper-29_46_T-1,13,R_G3
DEU_LocationAUpper-29_46_T-1,14,R_G3
DEU_LocationAUpper-29_46_T-1,16,R_G3
DEU_LocationAUpper-29_46_T-1,17,R_G3
DEU_LocationFLower-60_27_T-1,11,R_G3
DEU_LocationFLower-60_27_T-1,16,R_G1
