scenario_id,ego_id,rule_STL
DEU_LocationAUpper-14_9_T-1,11,R_G3
DEU_LocationAUpper-50_15_T-1,18,R_G3
DEU_LocationAUpper-39_53_T-1,13,R_G3
DEU_LocationALower-51_19_T-1,13,R_G3
DEU_LocationALower-51_19_T-1,14,R_G3
DEU_LocationFUpper-60_22_T-1,18,R_G3
DEU_LocationAUpper-54_4_T-1,14,R_G3
DEU_LocationAUpper-40_3_T-1,11,R_G3
DEU_LocationALower-56_14_T-1,6,R_G3
DEU_LocationALower-42_35_T-1,10,R_G3
DEU_LocationALower-38_4_T-1,16,R_G3
DEU_LocationALower-37_36_T-1,18,R_G3
DEU_LocationALower-30_15_T-1,19,R_G3
DEU_LocationALower-36_6_T-1,21,R_G3
DEU_LocationALower-36_6_T-1,24,R_G3
DEU_LocationAUpper-52_49_T-1,6,R_G3
DEU_LocationAUpper-52_49_T-1,20,R_G3
DEU_LocationALower-53_26_T-1,15,R_G3
DEU_LocationAUpper-56_19_T-1,7,R_G3
DEU_LocationCLower-4_42_T-1,10,R_G3
DEU_LocationAUpper-54_48_T-1,12,R_G3
DEU_LocationFLower-58_16_T-1,11,R_G3
DEU_LocationALower-56_40_T-1,14,R_G3
DEU_LocationALower-44_24_T-1,9,R_G3
DEU_LocationEUpper-15_24_T-1,7,R_G3
DEU_LocationALower-56_11_T-1,7,R_G3
DEU_LocationALower-56_11_T-1,14,R_G3
DEU_LocationALower-56_11_T-1,16,R_G3
DEU_LocationAUpper-39_4_T-1,20,R_G3
DEU_LocationALower-51_22_T-1,16,R_G3
DEU_LocationALower-34_32_T-1,20,R_G3
DEU_LocationAUpper-41_55_T-1,15,R_G3
DEU_LocationAUpper-44_10_T-1,13,R_G3
DEU_LocationALower-55_36_T-1,14,R_G3
DEU_LocationALower-55_36_T-1,17,R_G3
DEU_LocationALower-55_36_T-1,21,R_G3
DEU_LocationALower-55_36_T-1,22,R_G3
DEU_LocationALower-54_15_T-1,20,R_G3
DEU_LocationALower-57_7_T-1,8,R_G3
DEU_LocationAUpper-40_36_T-1,10,R_G3
DEU_LocationAUpper-40_36_T-1,11,R_G3
DEU_LocationALower-56_21_T-1,14,R_G3
DEU_LocationALower-57_10_T-1,12,R_G3
DEU_LocationALower-31_40_T-1,8,R_G3
DEU_LocationAUpper-54_3_T-1,14,R_G3
DEU_LocationALower-52_21_T-1,6,R_G3
DEU_LocationALower-52_21_T-1,20,R_G3
DEU_LocationALower-29_9_T-1,8,R_G3
DEU_LocationALower-29_9_T-1,13,R_G3
DEU_LocationEUpper-23_40_T-1,8,R_G3
DEU_LocationALower-56_18_T-1,15,R_G3
DEU_LocationAUpper-42_52_T-1,22,R_G3
DEU_LocationALower-31_50_T-1,13,R_G3
DEU_LocationALower-14_35_T-1,12,R_G3
DEU_LocationAUpper-28_49_T-1,15,R_G3
DEU_LocationALower-27_28_T-1,15,R_G3
DEU_LocationALower-43_47_T-1,17,R_G3
DEU_LocationALower-33_10_T-1,13,R_G3
DEU_LocationALower-14_6_T-1,16,R_G3
DEU_LocationALower-14_6_T-1,17,R_G3
DEU_LocationELower-20_38_T-1,6,R_G3
DEU_LocationAUpper-34_17_T-1,12,R_G3
DEU_LocationAUpper-34_17_T-1,22,R_G3
DEU_LocationAUpper-53_4_T-1,11,R_G3
DEU_LocationFUpper-58_7_T-1,13,R_G3
DEU_LocationAUpper-51_40_T-1,14,R_G3
DEU_LocationALower-30_23_T-1,16,R_G3
DEU_LocationAUpper-38_29_T-1,14,R_G3
DEU_LocationAUpper-38_29_T-1,15,R_G3
DEU_LocationAUpper-30_21_T-1,15,R_G3
DEU_LocationALower-51_30_T-1,9,R_G3
DEU_LocationALower-51_30_T-1,15,R_G3
DEU_LocationALower-38_10_T-1,21,R_G3
DEU_LocationAUpper-50_34_T-1,14,R_G3
DEU_LocationALower-37_39_T-1,11,R_G3
DEU_LocationALower-37_5_T-1,13,R_G3
DEU_LocationALower-42_52_T-1,17,R_G3
DEU_LocationAUpper-46_20_T-1,17,R_G3
DEU_LocationAUpper-46_26_T-1,15,R_G3
DEU_LocationAUpper-46_26_T-1,17,R_G3
DEU_LocationAUpper-46_26_T-1,18,R_G3
DEU_LocationAUpper-46_26_T-1,19,R_G3
DEU_LocationALower-55_27_T-1,18,R_G3
DEU_LocationAUpper-42_8_T-1,18,R_G3
DEU_LocationALower-43_42_T-1,16,R_G3
DEU_LocationALower-13_1_T-1,10,R_G3
DEU_LocationALower-13_1_T-1,15,R_G3
DEU_LocationDLower-8_32_T-1,9,R_G3
DEU_LocationCUpper-5_21_T-1,12,R_G3
DEU_LocationALower-31_41_T-1,22,R_G3
DEU_LocationEUpper-15_1_T-1,4,R_G3
DEU_LocationALower-53_21_T-1,21,R_G3
DEU_LocationAUpper-49_11_T-1,9,R_G3
DEU_LocationAUpper-27_37_T-1,8,R_G3
DEU_LocationALower-41_18_T-1,16,R_G3
DEU_LocationAUpper-47_37_T-1,32,R_G3
DEU_LocationALower-13_33_T-1,14,R_G3
DEU_LocationAUpper-35_14_T-1,8,R_G3
DEU_LocationALower-36_54_T-1,14,R_G3
DEU_LocationALower-36_54_T-1,19,R_G3
DEU_LocationAUpper-35_8_T-1,19,R_G3
DEU_LocationALower-32_24_T-1,11,R_G3
DEU_LocationALower-40_31_T-1,10,R_G3
DEU_LocationALower-40_31_T-1,19,R_G3
DEU_LocationALower-12_11_T-1,21,R_G3
DEU_LocationALower-12_11_T-1,24,R_G3
DEU_LocationALower-12_36_T-1,9,R_G3
DEU_LocationAUpper-56_42_T-1,12,R_G3
DEU_LocationAUpper-44_47_T-1,19,R_G3
DEU_LocationALower-51_49_T-1,10,R_G3
DEU_LocationALower-51_23_T-1,11,R_G3
DEU_LocationALower-51_23_T-1,14,R_G3
DEU_LocationDLower-9_12_T-1,9,R_G3
DEU_LocationFUpper-58_2_T-1,14,R_G3
DEU_LocationAUpper-42_28_T-1,19,R_G3
DEU_LocationALower-29_5_T-1,10,R_G3
DEU_LocationAUpper-30_9_T-1,10,R_G3
DEU_LocationAUpper-40_8_T-1,17,R_G3
DEU_LocationALower-55_49_T-1,13,R_G3
DEU_LocationAUpper-36_48_T-1,16,R_G3
DEU_LocationALower-29_16_T-1,16,R_G3
DEU_LocationALower-41_4_T-1,16,R_G3
DEU_LocationAUpper-36_30_T-1,22,R_G3
DEU_LocationALower-44_10_T-1,16,R_G3
DEU_LocationALower-44_10_T-1,19,R_G3
DEU_LocationALower-44_10_T-1,20,R_G3
DEU_LocationALower-52_3_T-1,11,R_G3
DEU_LocationALower-52_3_T-1,14,R_G3
DEU_LocationALower-26_10_T-1,18,R_G3
DEU_LocationCUpper-5_47_T-1,13,R_G3
DEU_LocationAUpper-37_38_T-1,17,R_G3
DEU_LocationAUpper-14_46_T-1,10,R_G3
DEU_LocationALower-51_29_T-1,12,R_G3
DEU_LocationALower-51_29_T-1,16,R_G3
DEU_LocationALower-51_29_T-1,20,R_G3
DEU_LocationAUpper-44_14_T-1,14,R_G3
DEU_LocationALower-13_14_T-1,14,R_G3
DEU_LocationALower-13_14_T-1,15,R_G3
DEU_LocationALower-13_14_T-1,16,R_G3
DEU_LocationALower-28_56_T-1,21,R_G3
DEU_LocationALower-28_56_T-1,23,R_G3
DEU_LocationALower-53_30_T-1,19,R_G3
DEU_LocationALower-53_30_T-1,23,R_G3
DEU_LocationALower-54_35_T-1,15,R_G3
DEU_LocationALower-54_35_T-1,17,R_G3
DEU_LocationAUpper-49_25_T-1,16,R_G3
DEU_LocationALower-42_54_T-1,13,R_G3
DEU_LocationALower-42_54_T-1,17,R_G3
DEU_LocationAUpper-55_15_T-1,16,R_G3
DEU_LocationAUpper-55_15_T-1,22,R_G3
DEU_LocationEUpper-19_48_T-1,9,R_G3
DEU_LocationCUpper-4_21_T-1,10,R_G3
DEU_LocationALower-35_54_T-1,9,R_G3
DEU_LocationALower-35_54_T-1,18,R_G3
DEU_LocationALower-45_26_T-1,7,R_G3
DEU_LocationALower-45_26_T-1,11,R_G3
DEU_LocationALower-45_26_T-1,12,R_G3
DEU_LocationALower-45_26_T-1,13,R_G3
DEU_LocationALower-40_15_T-1,20,R_G3
DEU_LocationALower-40_15_T-1,21,R_G3
DEU_LocationALower-40_15_T-1,22,R_G3
DEU_LocationAUpper-41_36_T-1,10,R_G3
DEU_LocationAUpper-35_45_T-1,15,R_G3
DEU_LocationALower-28_10_T-1,5,R_G3
DEU_LocationALower-28_10_T-1,16,R_G3
DEU_LocationAUpper-53_43_T-1,14,R_G3
DEU_LocationAUpper-51_44_T-1,15,R_G3
DEU_LocationAUpper-51_44_T-1,17,R_G3
DEU_LocationAUpper-51_44_T-1,19,R_G3
DEU_LocationALower-49_18_T-1,11,R_G3
DEU_LocationALower-49_18_T-1,13,R_G3
DEU_LocationAUpper-11_30_T-1,21,R_G3
DEU_LocationAUpper-41_4_T-1,11,R_G3
DEU_LocationALower-12_17_T-1,12,R_G3
DEU_LocationDUpper-9_42_T-1,7,R_G3
DEU_LocationAUpper-48_37_T-1,10,R_G3
DEU_LocationAUpper-48_37_T-1,17,R_G3
DEU_LocationAUpper-34_9_T-1,16,R_G3
DEU_LocationAUpper-34_9_T-1,18,R_G3
DEU_LocationAUpper-34_9_T-1,19,R_G3
DEU_LocationAUpper-51_50_T-1,14,R_G3
DEU_LocationAUpper-54_49_T-1,14,R_G3
DEU_LocationAUpper-54_49_T-1,15,R_G3
DEU_LocationAUpper-56_25_T-1,13,R_G3
DEU_LocationALower-33_2_T-1,10,R_G3
DEU_LocationALower-32_11_T-1,28,R_G3
DEU_LocationAUpper-27_44_T-1,8,R_G3
DEU_LocationAUpper-40_32_T-1,22,R_G3
DEU_LocationAUpper-41_34_T-1,22,R_G3
DEU_LocationAUpper-41_34_T-1,23,R_G3
DEU_LocationAUpper-52_45_T-1,18,R_G3
DEU_LocationAUpper-52_45_T-1,21,R_G3
DEU_LocationALower-12_12_T-1,13,R_G3
DEU_LocationALower-33_28_T-1,13,R_G3
DEU_LocationALower-11_23_T-1,15,R_G3
DEU_LocationALower-49_48_T-1,10,R_G3
DEU_LocationAUpper-39_54_T-1,14,R_G3
DEU_LocationAUpper-45_6_T-1,14,R_G3
DEU_LocationAUpper-35_29_T-1,12,R_G3
DEU_LocationAUpper-40_27_T-1,12,R_G3
DEU_LocationAUpper-51_41_T-1,22,R_G3
DEU_LocationAUpper-46_51_T-1,17,R_G3
DEU_LocationALower-38_43_T-1,20,R_G3
DEU_LocationALower-38_43_T-1,21,R_G3
DEU_LocationALower-34_4_T-1,15,R_G3
DEU_LocationAUpper-14_38_T-1,12,R_G3
DEU_LocationCUpper-5_14_T-1,10,R_G3
DEU_LocationCUpper-5_14_T-1,15,R_G3
DEU_LocationALower-37_10_T-1,15,R_G3
DEU_LocationALower-37_10_T-1,16,R_G3
DEU_LocationALower-12_23_T-1,12,R_G3
DEU_LocationALower-12_23_T-1,25,R_G3
DEU_LocationALower-44_19_T-1,12,R_G3
DEU_LocationDUpper-10_18_T-1,12,R_G3
DEU_LocationAUpper-46_11_T-1,9,R_G3
DEU_LocationAUpper-46_11_T-1,12,R_G3
DEU_LocationAUpper-46_11_T-1,13,R_G3
DEU_LocationAUpper-54_11_T-1,16,R_G3
DEU_LocationAUpper-40_28_T-1,9,R_G3
DEU_LocationAUpper-45_55_T-1,18,R_G3
DEU_LocationALower-37_23_T-1,8,R_G3
DEU_LocationALower-33_47_T-1,10,R_G3
DEU_LocationALower-35_12_T-1,11,R_G3
DEU_LocationALower-33_43_T-1,9,R_G3
DEU_LocationALower-33_43_T-1,10,R_G3
DEU_LocationALower-14_22_T-1,8,R_G3
DEU_LocationALower-41_16_T-1,14,R_G3
DEU_LocationEUpper-15_34_T-1,4,R_G3
DEU_LocationALower-50_45_T-1,10,R_G3
DEU_LocationALower-39_56_T-1,9,R_G3
DEU_LocationAUpper-31_55_T-1,7,R_G3
DEU_LocationCLower-6_43_T-1,11,R_G3
DEU_LocationCLower-6_43_T-1,13,R_G3
DEU_LocationALower-45_53_T-1,9,R_G3
DEU_LocationALower-45_53_T-1,10,R_G3
DEU_LocationALower-45_53_T-1,20,R_G3
DEU_LocationALower-45_53_T-1,22,R_G3
DEU_LocationALower-29_47_T-1,14,R_G3
DEU_LocationAUpper-42_16_T-1,14,R_G3
DEU_LocationFUpper-60_36_T-1,9,R_G3
DEU_LocationALower-42_50_T-1,10,R_G3
DEU_LocationALower-52_33_T-1,16,R_G3
DEU_LocationAUpper-35_54_T-1,17,R_G3
DEU_LocationAUpper-35_54_T-1,18,R_G3
DEU_LocationAUpper-35_54_T-1,19,R_G3
DEU_LocationALower-44_15_T-1,11,R_G3
DEU_LocationALower-57_37_T-1,14,R_G3
DEU_LocationCLower-4_4_T-1,10,R_G3
DEU_LocationALower-12_18_T-1,15,R_G3
DEU_LocationALower-12_18_T-1,21,R_G3
DEU_LocationAUpper-57_18_T-1,12,R_G3
DEU_LocationAUpper-43_14_T-1,12,R_G3
DEU_LocationAUpper-43_14_T-1,13,R_G3
DEU_LocationALower-39_60_T-1,13,R_G3
DEU_LocationELower-19_43_T-1,5,R_G3
DEU_LocationFUpper-58_19_T-1,11,R_G3
DEU_LocationFUpper-58_19_T-1,12,R_G3
DEU_LocationAUpper-37_22_T-1,12,R_G3
DEU_LocationALower-12_34_T-1,11,R_G3
DEU_LocationALower-12_34_T-1,12,R_G3
DEU_LocationALower-12_34_T-1,14,R_G3
DEU_LocationALower-36_3_T-1,11,R_G3
DEU_LocationALower-43_18_T-1,15,R_G3
DEU_LocationALower-47_20_T-1,18,R_G3
DEU_LocationCLower-5_2_T-1,13,R_G3
DEU_LocationCLower-5_2_T-1,15,R_G3
DEU_LocationCLower-5_2_T-1,16,R_G3
DEU_LocationALower-27_38_T-1,12,R_G3
DEU_LocationDLower-10_14_T-1,11,R_G3
DEU_LocationAUpper-43_31_T-1,10,R_G3
DEU_LocationAUpper-39_11_T-1,10,R_G3
DEU_LocationAUpper-33_4_T-1,7,R_G3
DEU_LocationAUpper-36_49_T-1,11,R_G3
DEU_LocationALower-52_45_T-1,17,R_G3
DEU_LocationAUpper-52_39_T-1,21,R_G3
DEU_LocationAUpper-56_28_T-1,9,R_G3
DEU_LocationAUpper-56_28_T-1,13,R_G3
DEU_LocationALower-54_49_T-1,10,R_G3
DEU_LocationALower-54_49_T-1,11,R_G3
DEU_LocationALower-45_51_T-1,15,R_G3
DEU_LocationALower-54_44_T-1,19,R_G3
DEU_LocationAUpper-38_39_T-1,11,R_G3
DEU_LocationALower-41_41_T-1,11,R_G3
DEU_LocationALower-44_57_T-1,15,R_G3
DEU_LocationALower-53_22_T-1,9,R_G3
DEU_LocationALower-53_22_T-1,13,R_G3
DEU_LocationAUpper-39_51_T-1,13,R_G3
DEU_LocationALower-27_30_T-1,11,R_G3
DEU_LocationALower-51_3_T-1,12,R_G3
DEU_LocationAUpper-48_15_T-1,16,R_G3
DEU_LocationAUpper-48_15_T-1,19,R_G3
DEU_LocationAUpper-44_9_T-1,13,R_G3
DEU_LocationAUpper-44_9_T-1,16,R_G3
DEU_LocationAUpper-44_9_T-1,20,R_G3
DEU_LocationAUpper-44_9_T-1,28,R_G3
DEU_LocationALower-43_26_T-1,15,R_G3
DEU_LocationALower-43_26_T-1,18,R_G3
DEU_LocationAUpper-53_51_T-1,19,R_G3
DEU_LocationAUpper-53_51_T-1,20,R_G3
DEU_LocationAUpper-42_30_T-1,19,R_G3
DEU_LocationAUpper-51_26_T-1,13,R_G3
DEU_LocationFLower-58_2_T-1,18,R_G3
DEU_LocationAUpper-52_19_T-1,13,R_G3
DEU_LocationAUpper-52_19_T-1,18,R_G3
DEU_LocationAUpper-40_47_T-1,16,R_G3
DEU_LocationAUpper-28_24_T-1,11,R_G3
DEU_LocationAUpper-11_24_T-1,7,R_G3
DEU_LocationAUpper-11_24_T-1,13,R_G3
DEU_LocationALower-13_24_T-1,13,R_G3
DEU_LocationALower-13_24_T-1,14,R_G3
DEU_LocationALower-45_19_T-1,6,R_G3
DEU_LocationALower-45_19_T-1,12,R_G3
DEU_LocationALower-56_36_T-1,14,R_G3
DEU_LocationAUpper-28_54_T-1,9,R_G3
DEU_LocationAUpper-36_7_T-1,15,R_G3
DEU_LocationAUpper-36_7_T-1,18,R_G3
DEU_LocationAUpper-36_7_T-1,19,R_G3
DEU_LocationAUpper-36_7_T-1,20,R_G3
DEU_LocationAUpper-36_7_T-1,24,R_G3
DEU_LocationAUpper-34_40_T-1,13,R_G3
DEU_LocationALower-34_20_T-1,19,R_G3
DEU_LocationAUpper-48_19_T-1,6,R_G3
DEU_LocationALower-39_10_T-1,9,R_G3
DEU_LocationALower-39_10_T-1,13,R_G3
DEU_LocationDLower-9_31_T-1,17,R_G3
DEU_LocationAUpper-37_2_T-1,17,R_G3
DEU_LocationALower-48_39_T-1,15,R_G3
DEU_LocationALower-48_39_T-1,20,R_G3
DEU_LocationALower-12_32_T-1,6,R_G3
DEU_LocationDUpper-8_25_T-1,11,R_G3
DEU_LocationAUpper-42_53_T-1,22,R_G3
DEU_LocationAUpper-53_21_T-1,9,R_G3
DEU_LocationALower-29_19_T-1,16,R_G3
DEU_LocationAUpper-39_39_T-1,12,R_G3
DEU_LocationALower-55_40_T-1,17,R_G3
DEU_LocationALower-47_26_T-1,16,R_G3
DEU_LocationAUpper-55_22_T-1,25,R_G3
DEU_LocationAUpper-55_22_T-1,27,R_G3
DEU_LocationAUpper-13_10_T-1,12,R_G3
DEU_LocationAUpper-13_10_T-1,14,R_G3
DEU_LocationAUpper-13_10_T-1,25,R_G3
DEU_LocationAUpper-43_42_T-1,14,R_G3
DEU_LocationALower-52_27_T-1,10,R_G3
DEU_LocationALower-52_27_T-1,19,R_G3
DEU_LocationCUpper-4_20_T-1,12,R_G3
DEU_LocationAUpper-41_51_T-1,14,R_G3
DEU_LocationALower-36_38_T-1,15,R_G3
DEU_LocationALower-36_38_T-1,17,R_G3
DEU_LocationAUpper-39_41_T-1,13,R_G3
DEU_LocationAUpper-54_20_T-1,10,R_G3
DEU_LocationAUpper-40_22_T-1,12,R_G3
DEU_LocationAUpper-40_22_T-1,15,R_G3
DEU_LocationALower-41_53_T-1,16,R_G3
DEU_LocationAUpper-40_51_T-1,12,R_G3
DEU_LocationAUpper-40_51_T-1,15,R_G3
DEU_LocationALower-12_45_T-1,12,R_G3
DEU_LocationALower-12_45_T-1,15,R_G3
DEU_LocationALower-12_45_T-1,16,R_G3
DEU_LocationALower-11_9_T-1,23,R_G3
DEU_LocationCLower-6_41_T-1,9,R_G3
DEU_LocationALower-14_52_T-1,12,R_G3
DEU_LocationALower-14_52_T-1,13,R_G3
DEU_LocationALower-14_52_T-1,14,R_G3
DEU_LocationALower-50_2_T-1,8,R_G3
DEU_LocationALower-47_43_T-1,13,R_G3
DEU_LocationALower-57_35_T-1,8,R_G3
DEU_LocationALower-41_24_T-1,12,R_G3
DEU_LocationAUpper-38_24_T-1,14,R_G3
DEU_LocationALower-38_16_T-1,8,R_G3
DEU_LocationALower-38_16_T-1,14,R_G3
DEU_LocationALower-38_16_T-1,15,R_G3
DEU_LocationALower-38_16_T-1,20,R_G3
DEU_LocationALower-30_46_T-1,7,R_G3
DEU_LocationALower-35_6_T-1,21,R_G3
DEU_LocationCLower-6_3_T-1,6,R_G3
DEU_LocationAUpper-31_8_T-1,16,R_G3
DEU_LocationALower-48_15_T-1,9,R_G3
DEU_LocationAUpper-36_3_T-1,25,R_G3
DEU_LocationAUpper-33_22_T-1,10,R_G3
DEU_LocationALower-41_23_T-1,10,R_G3
DEU_LocationALower-41_23_T-1,17,R_G3
DEU_LocationALower-30_24_T-1,16,R_G3
DEU_LocationAUpper-53_23_T-1,15,R_G3
DEU_LocationALower-56_26_T-1,15,R_G3
DEU_LocationCLower-6_14_T-1,11,R_G3
DEU_LocationAUpper-44_38_T-1,20,R_G3
DEU_LocationALower-53_2_T-1,17,R_G3
DEU_LocationAUpper-53_3_T-1,22,R_G3
DEU_LocationAUpper-39_17_T-1,20,R_G3
DEU_LocationCUpper-6_38_T-1,9,R_G3
DEU_LocationCUpper-6_38_T-1,10,R_G3
DEU_LocationAUpper-55_4_T-1,16,R_G3
DEU_LocationALower-38_26_T-1,8,R_G3
DEU_LocationALower-38_26_T-1,11,R_G3
DEU_LocationALower-41_2_T-1,17,R_G3
DEU_LocationALower-45_48_T-1,30,R_G3
DEU_LocationAUpper-50_57_T-1,11,R_G3
DEU_LocationEUpper-16_31_T-1,7,R_G3
DEU_LocationALower-43_25_T-1,13,R_G3
DEU_LocationALower-43_25_T-1,19,R_G3
DEU_LocationAUpper-30_7_T-1,6,R_G3
DEU_LocationAUpper-35_46_T-1,6,R_G3
DEU_LocationAUpper-54_52_T-1,10,R_G3
DEU_LocationALower-45_6_T-1,9,R_G3
DEU_LocationALower-39_53_T-1,19,R_G3
DEU_LocationAUpper-55_25_T-1,15,R_G3
DEU_LocationALower-48_13_T-1,13,R_G3
DEU_LocationALower-40_2_T-1,18,R_G3
DEU_LocationALower-38_24_T-1,12,R_G3
DEU_LocationAUpper-35_17_T-1,19,R_G3
DEU_LocationAUpper-28_20_T-1,10,R_G3
DEU_LocationAUpper-28_20_T-1,15,R_G3
DEU_LocationAUpper-28_20_T-1,18,R_G3
DEU_LocationAUpper-27_49_T-1,15,R_G3
DEU_LocationALower-51_28_T-1,16,R_G3
DEU_LocationAUpper-38_17_T-1,15,R_G3
DEU_LocationAUpper-28_58_T-1,10,R_G3
DEU_LocationALower-13_36_T-1,18,R_G3
DEU_LocationAUpper-43_10_T-1,17,R_G3
DEU_LocationALower-56_5_T-1,20,R_G3
DEU_LocationDUpper-8_51_T-1,9,R_G3
DEU_LocationALower-57_5_T-1,16,R_G3
DEU_LocationALower-57_5_T-1,17,R_G3
DEU_LocationAUpper-35_21_T-1,7,R_G3
DEU_LocationALower-42_23_T-1,11,R_G3
DEU_LocationAUpper-41_28_T-1,24,R_G3
DEU_LocationAUpper-41_28_T-1,25,R_G3
DEU_LocationBUpper-1_20_T-1,4,R_G3
DEU_LocationAUpper-11_5_T-1,19,R_G3
DEU_LocationALower-54_40_T-1,6,R_G3
DEU_LocationALower-54_40_T-1,9,R_G3
DEU_LocationAUpper-45_23_T-1,18,R_G3
DEU_LocationALower-52_46_T-1,16,R_G3
DEU_LocationALower-44_33_T-1,15,R_G3
DEU_LocationALower-27_40_T-1,11,R_G3
DEU_LocationALower-27_40_T-1,16,R_G3
DEU_LocationAUpper-45_8_T-1,17,R_G3
DEU_LocationELower-16_22_T-1,9,R_G3
DEU_LocationEUpper-16_46_T-1,5,R_G3
DEU_LocationAUpper-39_6_T-1,16,R_G3
DEU_LocationAUpper-39_6_T-1,17,R_G3
DEU_LocationALower-45_11_T-1,11,R_G3
DEU_LocationAUpper-28_17_T-1,8,R_G3
DEU_LocationAUpper-14_5_T-1,27,R_G3
DEU_LocationAUpper-27_8_T-1,13,R_G3
DEU_LocationBLower-1_7_T-1,5,R_G3
DEU_LocationALower-51_26_T-1,8,R_G3
DEU_LocationALower-51_26_T-1,11,R_G3
DEU_LocationALower-51_26_T-1,12,R_G3
DEU_LocationALower-51_26_T-1,18,R_G3
DEU_LocationALower-51_26_T-1,19,R_G3
DEU_LocationCLower-5_20_T-1,6,R_G3
DEU_LocationAUpper-57_38_T-1,17,R_G3
DEU_LocationAUpper-29_52_T-1,20,R_G3
DEU_LocationAUpper-31_25_T-1,8,R_G3
DEU_LocationAUpper-38_4_T-1,15,R_G3
DEU_LocationALower-35_32_T-1,15,R_G3
DEU_LocationALower-41_52_T-1,14,R_G3
DEU_LocationAUpper-53_42_T-1,16,R_G3
DEU_LocationALower-56_47_T-1,9,R_G3
DEU_LocationALower-46_32_T-1,21,R_G3
DEU_LocationAUpper-40_30_T-1,18,R_G3
DEU_LocationALower-13_18_T-1,22,R_G3
DEU_LocationAUpper-46_45_T-1,7,R_G3
DEU_LocationDUpper-7_13_T-1,9,R_G3
DEU_LocationDUpper-8_3_T-1,15,R_G3
DEU_LocationALower-38_36_T-1,7,R_G3
DEU_LocationAUpper-36_2_T-1,17,R_G3
DEU_LocationALower-54_48_T-1,18,R_G3
DEU_LocationALower-54_48_T-1,19,R_G3
DEU_LocationAUpper-43_6_T-1,15,R_G3
DEU_LocationAUpper-43_6_T-1,17,R_G3
DEU_LocationAUpper-54_47_T-1,13,R_G3
DEU_LocationCUpper-4_46_T-1,11,R_G3
DEU_LocationEUpper-22_26_T-1,4,R_G3
DEU_LocationAUpper-33_41_T-1,17,R_G3
DEU_LocationAUpper-33_41_T-1,21,R_G3
DEU_LocationAUpper-32_10_T-1,24,R_G3
DEU_LocationALower-50_39_T-1,18,R_G3
DEU_LocationCLower-4_37_T-1,12,R_G3
DEU_LocationALower-56_31_T-1,14,R_G3
DEU_LocationALower-55_17_T-1,17,R_G3
DEU_LocationALower-55_17_T-1,18,R_G3
DEU_LocationALower-57_12_T-1,8,R_G3
DEU_LocationALower-46_51_T-1,13,R_G3
DEU_LocationAUpper-27_30_T-1,13,R_G3
DEU_LocationAUpper-44_40_T-1,15,R_G3
DEU_LocationAUpper-41_10_T-1,19,R_G3
DEU_LocationALower-30_31_T-1,13,R_G3
DEU_LocationALower-39_23_T-1,8,R_G3
DEU_LocationALower-39_23_T-1,12,R_G3
DEU_LocationAUpper-53_17_T-1,19,R_G3
DEU_LocationAUpper-52_18_T-1,18,R_G3
DEU_LocationAUpper-28_31_T-1,14,R_G3
DEU_LocationAUpper-28_31_T-1,16,R_G3
DEU_LocationAUpper-28_31_T-1,21,R_G3
DEU_LocationAUpper-42_10_T-1,10,R_G3
DEU_LocationAUpper-32_37_T-1,12,R_G3
DEU_LocationAUpper-32_37_T-1,14,R_G3
DEU_LocationAUpper-26_51_T-1,11,R_G3
DEU_LocationAUpper-49_38_T-1,18,R_G3
DEU_LocationAUpper-50_22_T-1,15,R_G3
DEU_LocationAUpper-56_45_T-1,13,R_G3
DEU_LocationAUpper-36_16_T-1,17,R_G3
DEU_LocationAUpper-52_9_T-1,18,R_G3
DEU_LocationALower-53_46_T-1,19,R_G3
DEU_LocationALower-37_42_T-1,8,R_G3
DEU_LocationALower-37_42_T-1,18,R_G3
DEU_LocationAUpper-31_17_T-1,16,R_G3
DEU_LocationAUpper-36_52_T-1,17,R_G3
DEU_LocationAUpper-31_31_T-1,11,R_G3
DEU_LocationALower-43_10_T-1,12,R_G3
DEU_LocationALower-43_10_T-1,17,R_G3
DEU_LocationALower-43_48_T-1,14,R_G3
DEU_LocationALower-43_48_T-1,20,R_G3
DEU_LocationALower-48_5_T-1,18,R_G3
DEU_LocationALower-33_54_T-1,16,R_G3
DEU_LocationALower-33_54_T-1,18,R_G3
DEU_LocationALower-39_18_T-1,8,R_G3
DEU_LocationALower-39_18_T-1,18,R_G3
DEU_LocationAUpper-51_7_T-1,10,R_G3
DEU_LocationALower-37_53_T-1,12,R_G3
DEU_LocationAUpper-30_47_T-1,10,R_G3
DEU_LocationAUpper-55_18_T-1,17,R_G3
DEU_LocationAUpper-55_18_T-1,18,R_G3
DEU_LocationALower-34_33_T-1,12,R_G3
DEU_LocationALower-44_34_T-1,8,R_G3
DEU_LocationALower-44_34_T-1,16,R_G3
DEU_LocationALower-44_34_T-1,18,R_G3
DEU_LocationAUpper-46_50_T-1,12,R_G3
DEU_LocationALower-51_31_T-1,25,R_G3
DEU_LocationALower-38_38_T-1,7,R_G3
DEU_LocationALower-38_28_T-1,13,R_G3
DEU_LocationAUpper-48_11_T-1,14,R_G3
DEU_LocationAUpper-48_11_T-1,19,R_G3
DEU_LocationALower-53_51_T-1,13,R_G3
DEU_LocationALower-49_7_T-1,11,R_G3
DEU_LocationAUpper-41_39_T-1,14,R_G3
