scenario_id,ego_id,rule_STL
DEU_LocationAUpper-50_51_T-1,17,R_G1
DEU_LocationALower-53_29_T-1,20,R_G1
DEU_LocationBLower-2_18_T-1,4,R_G1
DEU_LocationDLower-7_22_T-1,7,R_G1
DEU_LocationEUpper-17_36_T-1,4,R_G1
DEU_LocationEUpper-17_36_T-1,8,R_G1
DEU_LocationBUpper-2_19_T-1,16,R_G1
DEU_LocationAUpper-35_49_T-1,13,R_G1
DEU_LocationALower-53_36_T-1,10,R_G1
DEU_LocationAUpper-52_22_T-1,11,R_G1
DEU_LocationAUpper-52_22_T-1,12,R_G1
DEU_LocationALower-45_35_T-1,11,R_G1
DEU_LocationALower-51_9_T-1,9,R_G1
DEU_LocationALower-51_9_T-1,11,R_G1
DEU_LocationALower-36_48_T-1,11,R_G1
DEU_LocationELower-23_27_T-1,15,R_G1
DEU_LocationELower-23_27_T-1,19,R_G1
DEU_LocationALower-33_32_T-1,7,R_G1
DEU_LocationALower-33_32_T-1,12,R_G1
DEU_LocationAUpper-31_21_T-1,18,R_G1
DEU_LocationAUpper-54_19_T-1,15,R_G1
DEU_LocationAUpper-54_19_T-1,17,R_G1
DEU_LocationAUpper-54_19_T-1,25,R_G1
DEU_LocationALower-35_11_T-1,10,R_G1
DEU_LocationALower-35_11_T-1,14,R_G1
DEU_LocationALower-35_11_T-1,20,R_G1
DEU_LocationALower-35_11_T-1,21,R_G1
DEU_LocationAUpper-29_35_T-1,15,R_G1
DEU_LocationAUpper-32_11_T-1,8,R_G1
DEU_LocationAUpper-32_11_T-1,11,R_G1
DEU_LocationAUpper-32_11_T-1,14,R_G1
DEU_LocationAUpper-57_23_T-1,7,R_G1
DEU_LocationAUpper-57_23_T-1,9,R_G1
DEU_LocationAUpper-57_23_T-1,10,R_G1
DEU_LocationAUpper-57_23_T-1,17,R_G1
DEU_LocationAUpper-57_23_T-1,19,R_G1
DEU_LocationAUpper-40_12_T-1,6,R_G1
DEU_LocationAUpper-40_12_T-1,10,R_G1
DEU_LocationAUpper-47_44_T-1,11,R_G1
DEU_LocationAUpper-43_26_T-1,14,R_G1
DEU_LocationAUpper-43_26_T-1,17,R_G1
DEU_LocationALower-45_56_T-1,15,R_G1
DEU_LocationALower-30_59_T-1,8,R_G1
DEU_LocationAUpper-52_13_T-1,6,R_G1
DEU_LocationALower-47_27_T-1,17,R_G1
DEU_LocationALower-35_49_T-1,9,R_G1
DEU_LocationALower-35_49_T-1,10,R_G1
DEU_LocationALower-35_49_T-1,11,R_G1
DEU_LocationALower-42_14_T-1,13,R_G1
DEU_LocationALower-42_14_T-1,17,R_G1
DEU_LocationALower-26_48_T-1,22,R_G1
DEU_LocationELower-19_3_T-1,6,R_G1
DEU_LocationELower-19_3_T-1,10,R_G1
DEU_LocationALower-25_32_T-1,8,R_G1
DEU_LocationALower-25_32_T-1,10,R_G1
DEU_LocationALower-25_32_T-1,19,R_G1
DEU_LocationALower-50_11_T-1,10,R_G1
DEU_LocationALower-27_5_T-1,21,R_G1
DEU_LocationELower-23_28_T-1,10,R_G1
DEU_LocationELower-23_28_T-1,11,R_G1
DEU_LocationELower-23_28_T-1,18,R_G1
DEU_LocationAUpper-45_25_T-1,15,R_G1
DEU_LocationAUpper-45_25_T-1,17,R_G1
DEU_LocationAUpper-52_35_T-1,9,R_G1
DEU_LocationAUpper-31_27_T-1,18,R_G1
DEU_LocationALower-36_26_T-1,13,R_G1
DEU_LocationAUpper-32_7_T-1,16,R_G1
DEU_LocationAUpper-32_7_T-1,18,R_G1
DEU_LocationAUpper-27_2_T-1,11,R_G1
DEU_LocationAUpper-27_2_T-1,13,R_G1
DEU_LocationBUpper-1_14_T-1,9,R_G1
DEU_LocationBUpper-1_14_T-1,10,R_G1
DEU_LocationAUpper-42_49_T-1,6,R_G1
DEU_LocationALower-51_55_T-1,9,R_G1
DEU_LocationDLower-8_41_T-1,13,R_G1
DEU_LocationALower-14_5_T-1,17,R_G1
DEU_LocationAUpper-43_29_T-1,8,R_G1
DEU_LocationAUpper-43_29_T-1,12,R_G1
DEU_LocationAUpper-43_29_T-1,14,R_G1
DEU_LocationALower-36_33_T-1,9,R_G1
DEU_LocationALower-36_33_T-1,12,R_G1
DEU_LocationAUpper-40_35_T-1,22,R_G1
DEU_LocationFUpper-60_32_T-1,7,R_G1
DEU_LocationFUpper-60_32_T-1,12,R_G1
DEU_LocationFUpper-60_32_T-1,13,R_G1
DEU_LocationAUpper-29_36_T-1,21,R_G1
DEU_LocationAUpper-29_7_T-1,13,R_G1
DEU_LocationALower-53_20_T-1,18,R_G1
DEU_LocationAUpper-27_54_T-1,16,R_G1
DEU_LocationEUpper-24_40_T-1,9,R_G1
DEU_LocationALower-48_12_T-1,7,R_G1
DEU_LocationALower-48_12_T-1,12,R_G1
DEU_LocationALower-14_45_T-1,12,R_G1
DEU_LocationAUpper-52_8_T-1,16,R_G1
DEU_LocationAUpper-31_26_T-1,27,R_G1
DEU_LocationAUpper-31_26_T-1,28,R_G1
DEU_LocationALower-34_11_T-1,17,R_G1
DEU_LocationAUpper-36_8_T-1,6,R_G1
DEU_LocationAUpper-36_8_T-1,8,R_G1
DEU_LocationAUpper-36_8_T-1,9,R_G1
DEU_LocationAUpper-36_8_T-1,16,R_G1
DEU_LocationELower-21_34_T-1,6,R_G1
DEU_LocationALower-26_48_T-1,13,R_G1
DEU_LocationALower-26_48_T-1,25,R_G1
